Gene.Ensembl	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	rank
4732	ENSMUSG00000048967	2.00231659544198	-2.19261613577005	3.52559033886237	0.00167609334904573	0.00543419783623405	-1.28807906795326	Yjefn3	134
321	ENSMUSG00000031565	2.00153966126239	2.09525298452874	8.93413538530352	3.27951907388716e-09	1.56590323871078e-07	11.2033487873667	Fgfr1	135
2831	ENSMUSG00000034872	1.99961133543484	-1.0967075929407	4.7276475574463	7.75300885698661e-05	0.000420157760098511	1.46332163950438	Gipc3	136
226	ENSMUSG00000085178	1.99908652188631	1.24160650179548	9.65249677668697	7.31082942545386e-10	4.96295332058908e-08	12.3528682393135	Kdm6bos	137
842	ENSMUSG00000078960	1.99152670804616	0.775794073790479	7.08638829113309	2.12789945851531e-07	3.87481604733102e-06	6.92816920447699	NA	138
5513	ENSMUSG00000052241	1.98582519652693	-2.95263767093819	3.14894032759538	0.00424759834541003	0.0118195219638913	-2.08986281482924	A930035D04Rik	139
3164	ENSMUSG00000037982	1.98512688988016	0.0392502377418599	4.48958081416319	0.000143255455485716	0.000694635018350777	0.979173000649095	Gm9725	140
69	ENSMUSG00000035042	1.97644674247732	8.7499810666303	12.3805559713247	4.32460219076119e-12	9.61565895806639e-10	17.5518282770533	Ccl5	141
2290	ENSMUSG00000003541	1.97282779075735	3.43871292006779	5.17035738058473	2.48162483397423e-05	0.000166189324524678	2.5175873989109	Ier3	142
5259	ENSMUSG00000033316	1.96816305627669	-0.114042773931356	3.26397131351849	0.00320680059485124	0.00935515016661108	-1.74381887317993	Galnt9	143
1041	ENSMUSG00000097706	1.9681179745887	0.20494650702263	6.69369484746249	5.46748021572059e-07	8.05783683665565e-06	5.84657223516127	E030037K01Rik	144
6601	ENSMUSG00000090697	1.96754545909445	-1.08911660953132	2.69481142465454	0.0124761257922256	0.0289969280267119	-2.78658787208082	NA	145
1935	ENSMUSG00000024936	1.95563714259822	0.197195750668139	5.53823022887077	9.69752437878094e-06	7.6888588640443e-05	3.29864373792	Kcnk7	146
371	ENSMUSG00000026796	1.95553058525439	2.32946178893082	8.6260901732809	6.37226819029253e-09	2.63513041982393e-07	10.5486126956521	Niban2	147
4866	ENSMUSG00000081339	1.94980106679647	-2.51031162958476	3.45313997471906	0.0020083942922507	0.00633226165879783	-1.46291514710478	Gm16044	148
6150	ENSMUSG00000075318	1.94629720967012	-2.63291597613397	2.8784939798733	0.00812440896707589	0.0202674280281103	-2.51696680744794	Scn2a	149
3174	ENSMUSG00000024901	1.9459436374807	-1.27445439877307	4.4820634115306	0.000146059062146771	0.000705998151057267	0.847807538245503	Peli3	150
1047	ENSMUSG00000032940	1.94078340397322	-0.267958603380726	6.68641235231853	5.56498804669526e-07	8.1545412237248e-06	5.6856850781427	Rbm11	151
1574	ENSMUSG00000087249	1.9390434535658	0.233242751592807	5.94306656733899	3.4882976683045e-06	3.40009293692044e-05	4.30134109444494	Gm16062	152
81	ENSMUSG00000041831	1.93770213254752	5.09791111238199	11.912868433929	9.81970341465996e-12	1.85992456528041e-09	16.9483006041901	Sytl3	153
2187	ENSMUSG00000071073	1.93670266112673	-1.29376339103775	5.28707020946629	1.84027200509499e-05	0.000129096722003509	2.31071966371481	Lrrc73	154
6122	ENSMUSG00000085578	1.92625706211166	-2.70908614880198	2.89063543450648	0.00789452435035533	0.01978402361698	-2.49200740883214	Gm11527	155
7564	ENSMUSG00000097009	1.92047798702935	-1.98797675555074	2.30995614173602	0.0295355085174376	0.0599066329553845	-3.42903758097265	Gm26861	156
6333	ENSMUSG00000041801	1.91802677513894	0.290850895440848	2.79606440005762	0.00986136669751294	0.0238896396452303	-2.63346286899788	Phlda3	157
2943	ENSMUSG00000060568	1.91527729606603	1.2306630871251	4.63846441534634	9.7579467325217e-05	0.000508686438227482	1.38936407748947	Fam78b	158
2089	ENSMUSG00000040794	1.91366591991173	-0.361433463518964	5.38239198310685	1.44237670372651e-05	0.00010593079649867	2.9660786964699	C1qtnf4	159
4868	ENSMUSG00000043623	1.90899964900687	-1.60951127478272	3.45271171126099	0.00201053759855399	0.00633641492132606	-1.33579060274551	4933412A08Rik	160
1662	ENSMUSG00000055271	1.89353522707785	-0.554960210643835	5.84029439289559	4.51603526360279e-06	4.16877334622106e-05	3.89699238194578	9330161L09Rik	161
262	ENSMUSG00000027463	1.88785382117174	2.34923424935652	9.32195774816882	1.44643941445826e-09	8.46995171626663e-08	11.8532097528048	Slc52a3	162
3831	ENSMUSG00000049410	1.887647108093	2.93990054170256	4.04696343230784	0.0004470593172705	0.00179033778271052	-0.286654814672087	Zfp683	163
88	ENSMUSG00000054206	1.88426276196493	5.74265353301935	11.6678278242185	1.52309881220849e-11	2.65538431555712e-09	16.3916571128745	Gzmm	164
3940	ENSMUSG00000056367	1.87921371029895	-0.433635982931558	3.98788724253427	0.000519983113980334	0.00202476673469195	-0.134584437272775	Actr3b	165
2004	ENSMUSG00000033213	1.86549005964568	-1.21342715287983	5.46840918612703	1.15829656823011e-05	8.86755785917482e-05	3.18574212136834	AA467197	166
248	ENSMUSG00000071192	1.86230186023116	0.990830491068385	9.42141932924426	1.17622717386596e-09	7.27648278284339e-08	11.7063778786771	Wfikkn1	167
1448	ENSMUSG00000023367	1.85897143587411	1.98540960093449	6.10947488304774	2.3012150581184e-06	2.43820728050086e-05	4.91573843029219	Tmem176a	168
672	ENSMUSG00000055629	1.85845215772173	1.46838880262112	7.47763560886909	8.47189315022354e-08	1.9311432573117e-06	8.04714333900759	B4galnt4	169
1327	ENSMUSG00000031132	1.85342588621921	1.64749860527804	6.2728404191867	1.5338614676e-06	1.77336116321923e-05	5.30271916904762	Cd40lg	170
732	ENSMUSG00000097824	1.85044829703213	1.54847304545933	7.33038433113383	1.19540095444693e-07	2.50544282009901e-06	7.60319262604944	NA	171
121	ENSMUSG00000052673	1.84737489341502	1.872283391968	11.0481107598856	4.76079958619544e-11	6.03637911168681e-09	14.7516117566996	Gm9887	172
1458	ENSMUSG00000097221	1.84057102272216	1.71763548841018	6.08658416956146	2.43633753598065e-06	2.56163710652832e-05	4.84326983524179	1810049J17Rik	173
108	ENSMUSG00000042766	1.8388038272078	2.24929475329588	11.2475078192577	3.28382781101758e-11	4.66485984042887e-09	15.3455205139178	Trim46	174
292	ENSMUSG00000032204	1.8377516952291	4.49825675957994	9.09771030978404	2.31646322650595e-09	1.2170951651046e-07	11.5484935314662	Aqp9	175
1812	ENSMUSG00000090118	1.83328936289713	0.0422801322367875	5.67003891950853	6.94117035589361e-06	5.87701079470859e-05	3.57369615920132	Gm16163	176
1184	ENSMUSG00000022610	1.83195225086972	2.41889427799643	6.47814251497391	9.25028412666759e-07	1.19863056648086e-05	5.78318972866355	Mapk12	177
1518	ENSMUSG00000028597	1.82588578756892	0.0772019324594153	6.01377917683412	2.92215272369484e-06	2.95333775276194e-05	4.43734935274334	Gpx7	178
2811	ENSMUSG00000097641	1.81864377949799	-1.73195401767613	4.7459204620843	7.3961831999079e-05	0.000403672154581953	1.10232785537486	Gm26865	179
6076	ENSMUSG00000062704	1.81499171511968	-2.78164248989829	2.90967115001191	0.00754650308972476	0.0190550445033833	-2.49846244290397	9430002A10Rik	180
48	ENSMUSG00000058174	1.80843032129371	8.08194815452246	14.0209618340832	2.8913429611685e-13	9.24145493963483e-11	20.3066363523262	Gm5148	181
5234	ENSMUSG00000056411	1.80680703235085	-0.865796814147792	3.27518292675095	0.00311967749704144	0.00914417275291263	-1.68060924412152	Gm12500	182
