Gene.Ensembl	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	rank
6611	ENSMUSG00000032026	0.200902987559324	5.03324590261542	2.29738630205545	0.0303496958688995	0.0704235792948336	-4.98628245245604	Rexo2	3998
5655	ENSMUSG00000037761	0.200893767593126	4.62728385339593	2.64929793224313	0.0138525979296606	0.0375820614388776	-4.07278046198168	Actr5	3999
3932	ENSMUSG00000043683	0.200789098847031	6.55322552606044	3.45907683146317	0.00197891050597003	0.0077199164817603	-2.53356205674711	Fem1a	4000
11850	ENSMUSG00000084803	0.200643391839098	2.89533917956145	0.801889530100024	0.430261043814199	0.557051893181219	-6.46280461624855	5830444B04Rik	4001
11994	ENSMUSG00000035158	0.200597217356112	1.2618682905312	0.767381830253834	0.450124904426963	0.575734800596345	-5.98962818841841	Mitf	4002
3238	ENSMUSG00000032966	0.200590440951473	6.34900562509829	3.89057037888806	0.000666537533845333	0.00315812811743518	-1.46435562279944	Fkbp1a	4003
6124	ENSMUSG00000029364	0.200539727408101	4.94090052248186	2.47178701821651	0.0206944650886344	0.0518442983980779	-4.56073676697238	Wsb2	4004
12369	ENSMUSG00000071252	0.200321069142186	-0.109523435495733	0.673964981857186	0.506589493357994	0.628352818101572	-5.67494118198512	2210408I21Rik	4005
6018	ENSMUSG00000025340	0.199828032216811	4.67819955098458	2.50946147915404	0.0190223595198271	0.0484946892245244	-4.38206467909961	Rabgef1	4006
10701	ENSMUSG00000039478	0.199800738772034	3.40490910526902	1.07732652072099	0.291739456660202	0.418262224959709	-6.3241468217824	Micu3	4007
6687	ENSMUSG00000022111	0.199421204120692	4.1820220868463	2.26944357294278	0.0322333841671645	0.0739531299375859	-4.78715977641174	Uchl3	4008
5683	ENSMUSG00000057411	0.199359925952367	4.70354130856448	2.64329901946512	0.0140442915901099	0.0379093360076757	-4.11026469943556	Antkmt	4009
6286	ENSMUSG00000024293	0.199298719008805	6.3205216405516	2.40967336063038	0.0237506262613505	0.0579672459595355	-4.88652832951925	Esco1	4010
3465	ENSMUSG00000024240	0.199189251630574	6.48180778931278	3.74324288302581	0.000968995847884507	0.00428880208228015	-1.83431592970166	Epc1	4011
9870	ENSMUSG00000043068	0.199124910715423	1.8688001452323	1.29588047047621	0.206990381170675	0.321747358451924	-5.62168297019787	Fam89a	4012
10368	ENSMUSG00000021611	0.198966549737863	2.03575336013592	1.16423582145902	0.25544585936079	0.37799482776941	-5.77905439019347	Tert	4013
5658	ENSMUSG00000030120	0.198823762997874	6.08414998140461	2.64888301209123	0.0138657773061126	0.0375965317732248	-4.35920389602149	Mlf2	4014
10970	ENSMUSG00000098620	0.198814138316749	2.14076214065195	1.00969804119227	0.322424976102983	0.450924702221693	-6.06575057355431	Gm27209	4015
5213	ENSMUSG00000022556	0.19874382457137	5.87392123154762	2.83548990194602	0.00899079747167915	0.0264601601401307	-3.90699763248521	Hsf1	4016
3285	ENSMUSG00000028927	0.198721932984451	6.70003810256257	3.86172086136522	0.000717333295161979	0.00335017577302133	-1.58638392549477	Padi2	4017
6241	ENSMUSG00000024048	0.198677852803568	7.77115482894752	2.42699194241218	0.0228591445623959	0.0561937182945485	-4.91653560769665	Myl12a	4018
6666	ENSMUSG00000006315	0.19862881114479	4.1713176941964	2.27764529673833	0.0316697452438347	0.0728888736169985	-4.76478005528962	Tmem147	4019
5292	ENSMUSG00000031545	0.198563390744897	6.04259113077711	2.8038588574122	0.0096831686935607	0.0280724062918761	-4.01471794854713	Gpat4	4020
8425	ENSMUSG00000051355	0.198550379000738	3.77573057811593	1.69095674194174	0.103421260558533	0.188331036141129	-5.6994543544622	Commd1	4021
6034	ENSMUSG00000020857	0.198203959019582	7.37199770210925	2.5030929174167	0.0192959213039583	0.0490616547307471	-4.75306551860353	Nme2	4022
13468	ENSMUSG00000031434	0.198175965441671	-1.42526266882578	0.422748164577421	0.676135066719214	0.770215636590895	-5.5724634051486	Morc4	4023
7039	ENSMUSG00000054312	0.198172829541485	4.46631451119446	2.1371412832791	0.0426736869074868	0.0930103288158349	-5.11263386430347	Mrps21	4024
5608	ENSMUSG00000022092	0.198124217772138	6.59443672840869	2.67080073254256	0.0131854352351033	0.0360718522426809	-4.35439371638361	Ppp3cc	4025
6485	ENSMUSG00000038365	0.198106040421221	4.09603173657784	2.33861767988612	0.0277530564105469	0.0656572693061852	-4.62722409900099	Fbxo25	4026
7602	ENSMUSG00000021639	0.197966176552928	4.6257126072749	1.94407162089895	0.0633561643652779	0.127862440633004	-5.45062492644735	Gtf2h2	4027
4039	ENSMUSG00000024927	0.197952476567473	6.91907887062667	3.3908245935598	0.00234481032950782	0.0089046263867408	-2.72913391705355	Rela	4028
14597	ENSMUSG00000028717	0.197856374431936	-0.648900957506339	0.166454285903539	0.869153938733219	0.913513717068236	-5.46440149470294	Tal1	4029
6751	ENSMUSG00000056665	0.197848629765366	4.32501550247894	2.24573297833036	0.0339144807491158	0.0770625573283656	-4.94546064275638	Them6	4030
8530	ENSMUSG00000012483	0.197843106669982	3.69413926677398	1.66066061966761	0.10941915676387	0.196800551356541	-5.69290967313879	Rpa3	4031
8633	ENSMUSG00000026585	0.1977869277344	2.52064752490785	1.6304965889331	0.115678188463786	0.20557567096159	-5.42545893108396	Kifap3	4032
5725	ENSMUSG00000003199	0.197714507858096	5.96254364902867	2.62676756314475	0.0145854790479002	0.0390865361664427	-4.39253687431143	Mpnd	4033
11820	ENSMUSG00000074826	0.197664660115026	0.597246829835532	0.808112175974621	0.426737353042327	0.553892087172198	-5.92905054240023	Gm10767	4034
9024	ENSMUSG00000059495	0.197496786009221	4.98191761002108	1.51777779976265	0.141760939559642	0.241012448440162	-6.17872538285178	Arhgef12	4035
11812	ENSMUSG00000055184	0.197366915269926	0.741105973080892	0.809666910080137	0.425859751292125	0.553127353904824	-5.85432625390305	Fam72a	4036
4969	ENSMUSG00000018040	0.197355464021017	6.34492714225195	2.93352080566567	0.0071310386231888	0.0220173867089882	-3.75465441991098	Rrp7a	4037
6810	ENSMUSG00000024953	0.197353959794275	5.49264204926363	2.22134276509109	0.035726384454841	0.0804866652431968	-5.15689333843803	Prdx5	4038
5935	ENSMUSG00000024387	0.197303684734888	6.35879182230313	2.54491973587198	0.0175639287965526	0.0454028299236243	-4.61300369471924	Csnk2b	4039
4900	ENSMUSG00000063281	0.19721732567857	4.92518171526186	2.96628820725061	0.00659561755993771	0.020651013184605	-3.47804548291854	Zfp35	4040
13261	ENSMUSG00000031700	0.196955727378595	-0.171461046821505	0.467912364422479	0.64394780895491	0.745000172308742	-5.80004627969159	Gpt2	4041
9860	ENSMUSG00000030870	0.196625872511098	6.02888577073403	1.2994996630573	0.205765512874146	0.320167799038048	-6.71054851579592	Ubfd1	4042
6055	ENSMUSG00000023971	0.196594153052689	4.3810176186864	2.4932723872315	0.0197249190672209	0.0499784819701575	-4.36546427205719	Rrp36	4043
6738	ENSMUSG00000029610	0.196534185908963	4.3575048560397	2.25048412080904	0.0335713791259181	0.0764399077693432	-4.84790728882035	Aimp2	4044
13469	ENSMUSG00000089790	0.196497523182728	-1.25124976397378	0.422595084194724	0.676245283792526	0.770283996135194	-5.60228078759009	Gm16588	4045
9181	ENSMUSG00000044551	0.196446705911625	3.24291371362158	1.47763341647822	0.152138806040289	0.254233042399532	-5.82061827228294	9930012K11Rik	4046
9581	ENSMUSG00000022335	0.196402122315896	2.92433308582074	1.37950094560444	0.180097109992405	0.288378876909312	-5.90491991526054	Zfat	4047
6295	ENSMUSG00000041623	0.196398874553696	3.97763650238117	2.40539818914019	0.0239755641434393	0.0584325822221837	-4.43110214454239	D11Wsu47e	4048
4980	ENSMUSG00000020737	0.196333050624697	7.52126527015497	2.93041044760569	0.00718395991135803	0.0221309211275749	-3.82647016345479	Jpt1	4049
13467	ENSMUSG00000051502	0.196312590049958	-0.764794719479464	0.422838534036221	0.676070004640898	0.770198708784484	-5.65446928651774	Ufsp1	4050
7071	ENSMUSG00000048787	0.196278788709334	4.59154736217631	2.12020675240351	0.0442094852510267	0.0959216408883116	-5.16993014645569	Dcun1d3	4051
10187	ENSMUSG00000024073	0.196175156887	8.84743599572637	1.21401619923331	0.236216810634169	0.355751281903349	-6.93127701628401	Birc6	4052
6301	ENSMUSG00000007564	0.196128312789793	7.43616695900786	2.4036993572851	0.0240654910368855	0.058594131676334	-4.95642619290187	Ppp2r1a	4053
7088	ENSMUSG00000024805	0.196068656326681	4.17563329123362	2.11341029261184	0.0448396545693662	0.0970555841426659	-5.07505726509673	Pcgf5	4054
11307	ENSMUSG00000004383	0.196028651405643	1.41087848047303	0.930958111664786	0.36088162127899	0.489665325343793	-5.97429054848187	Large1	4055
5306	ENSMUSG00000026869	0.196002301063674	5.33201014305575	2.79854293452292	0.00980436867115682	0.0283487795237256	-3.95435316624097	Psmd5	4056
8872	ENSMUSG00000025193	0.195878962706637	2.91408894427122	1.55827149636374	0.131884981463081	0.22803881882961	-5.64017494526227	Cutc	4057
5482	ENSMUSG00000053411	0.195705344179524	8.50526369751236	2.71867348582858	0.0118068394154543	0.0330427818883438	-4.30875480325643	Cbx7	4058
5235	ENSMUSG00000023277	0.19567909148574	6.92322364703929	2.82604237201538	0.00919252549421183	0.0269401578093979	-4.03610609360639	Twf2	4059
8817	ENSMUSG00000078667	0.195671459696254	4.3932022382995	1.57323792663871	0.128381038657156	0.223389122726335	-5.91775927541228	NA	4060
4568	ENSMUSG00000031783	0.195422025345244	5.061108748262	3.1142060761742	0.00462119995568843	0.0155206763835753	-3.16899856258118	Polr2c	4061
4670	ENSMUSG00000030007	0.195199743999118	7.53310393133226	3.0743037656365	0.0050893545569498	0.0167196740070073	-3.50119310827513	Cct7	4062
4433	ENSMUSG00000015971	0.194950739420738	5.1848902031814	3.18262333522967	0.00391315653901699	0.0135428936660498	-3.00576770392938	Actr8	4063
4473	ENSMUSG00000032078	0.194870179993112	6.33760351776784	3.16568161394538	0.00407807295521306	0.0139853713486375	-3.21299270490053	Zpr1	4064
10563	ENSMUSG00000047155	0.194749192235605	3.15777450207514	1.11399111868331	0.276001210940856	0.4008619983617	-6.19959936636303	Cyp4x1	4065
4930	ENSMUSG00000025793	0.194572397231895	5.80014920752985	2.95437329418558	0.00678571515163971	0.0211169253258532	-3.64437211117945	Hgs	4066
6335	ENSMUSG00000006941	0.194532284225685	4.92621955653202	2.39425002849213	0.0245713742973341	0.0595065547702762	-4.71553690929729	Eif1b	4067
4913	ENSMUSG00000024816	0.194498249924558	7.66755547647305	2.96146794292696	0.00667190312017094	0.0208345893893064	-3.76015845473566	Frmd8	4068
9568	ENSMUSG00000071107	0.194380388102876	3.46143519025476	1.38203089834271	0.179328473687192	0.287547809710378	-5.9561454214577	NA	4069
5470	ENSMUSG00000023723	0.194379598144669	5.27739928607494	2.72512778866159	0.0116316972712419	0.0326240401344412	-4.11734742504291	Mrps23	4070
9553	ENSMUSG00000001473	0.194271642260516	2.01484596624938	1.38563824793776	0.178236988951962	0.286246402648488	-5.65640788170032	Tubb6	4071
5326	ENSMUSG00000060802	0.194264485480462	10.4332430137967	2.78727987284368	0.0100659134367965	0.0289957273652519	-4.17507076664188	B2m	4072
4964	ENSMUSG00000056459	0.19423600934234	5.06018943293702	2.93536423523068	0.00709984894353898	0.0219431673029362	-3.58761347805246	Zbtb25	4073
5149	ENSMUSG00000019923	0.194144232009132	5.78211098546111	2.86600733756216	0.00836745040867744	0.024931719590198	-3.84479196023156	Zwint	4074
6057	ENSMUSG00000036737	0.194129214276976	6.11132664793149	2.49234755674054	0.0197657711889884	0.0500654551067295	-4.6861412694194	Oxsr1	4075
4680	ENSMUSG00000054823	0.194105433159159	8.58265209161451	3.06962822461973	0.0051470983425329	0.0168732441818675	-3.52731438559813	Nsd3	4076
6576	ENSMUSG00000033880	0.194044270091292	7.47338323878857	2.30746283924304	0.0296954053735509	0.0692802477556292	-5.14059306473732	Lgals3bp	4077
11417	ENSMUSG00000043794	0.194021268027287	0.487976542474623	0.904968493787546	0.37422099166103	0.502872773413639	-5.7658695898162	D830025C05Rik	4078
2997	ENSMUSG00000032905	0.193915915995725	5.4621231043395	4.06074952584097	0.000431554002256165	0.00220917634388191	-0.950353234230952	Atg12	4079
4621	ENSMUSG00000005575	0.193664307221634	5.66303720896976	3.09418442053359	0.00485068690993543	0.0161030213558935	-3.30165323689198	Ube2m	4080
5634	ENSMUSG00000005069	0.19364706291518	5.4813964362291	2.6569121483618	0.0136128164814361	0.0370691924845922	-4.25989428003381	Pex5	4081
3751	ENSMUSG00000060216	0.19360327612064	8.16859109664419	3.57063669725353	0.00149720038970797	0.0061237132441748	-2.32663805546191	Arrb2	4082
4570	ENSMUSG00000004707	0.193564439949671	7.96067676864113	3.11205364943652	0.0046453616720208	0.0155949975431385	-3.4197609307743	Ly9	4083
10574	ENSMUSG00000076465	0.193556384515266	2.53915589541603	1.11189797005481	0.276882833572447	0.401734105605115	-5.91946867700469	Trbv5	4084
11700	ENSMUSG00000027602	0.193432469133111	1.14592187101153	0.836150811003791	0.411082729113649	0.539012585315999	-5.97961396624313	Map1lc3a	4085
6764	ENSMUSG00000013822	0.193158240817518	4.21699112511425	2.2401665640017	0.0343205014406507	0.0778452296130195	-4.86833253152477	Elof1	4086
6252	ENSMUSG00000040006	0.193129711420918	4.2955091778404	2.42273713420962	0.023075259592934	0.0566173574722154	-4.4913747745883	Ginm1	4087
8471	ENSMUSG00000079043	0.193038052197217	3.86984078828447	1.67817733655279	0.105916610724625	0.191827723024106	-5.75953534252754	Fastkd5	4088
6080	ENSMUSG00000005505	0.19296910350226	5.00854575401973	2.48604750082376	0.0200461528710602	0.0505758722446859	-4.54264253968441	Kbtbd4	4089
6558	ENSMUSG00000039183	0.192909844165821	5.15570267041473	2.31301397388159	0.0293404809332739	0.0686400821101385	-4.91867380421951	Nubp2	4090
5273	ENSMUSG00000025509	0.192878563682775	5.84340818967529	2.80885770239224	0.00957049147229694	0.0278437366616547	-3.98786782348326	Pnpla2	4091
12101	ENSMUSG00000097887	0.19276289908291	-0.445326379730329	0.738393302135038	0.467230808842852	0.592334887837084	-5.6460642096102	Gm26542	4092
10637	ENSMUSG00000094030	0.192697321075435	4.2867788924403	1.09495001647663	0.284096286457963	0.409758881906371	-6.62650040495899	Gm21833	4093
6407	ENSMUSG00000034566	0.192675102088695	6.78981064791222	2.36840602748851	0.0260052986982613	0.0622714675555993	-4.99857952524392	Atp5h	4094
5529	ENSMUSG00000030824	0.192660242147086	6.91558190457528	2.69721498945379	0.012407129269838	0.0344275958144068	-4.31809222217042	Nucb1	4095
3899	ENSMUSG00000020190	0.192546664321691	8.49541821060403	3.48139015442846	0.00187181860804171	0.00736533497937313	-2.55233413184957	Mknk2	4096
7873	ENSMUSG00000053870	0.192545759628362	4.61356794689505	1.85515995807454	0.0755416216232036	0.147206853669909	-5.66867520061403	Fpgt	4097
4508	ENSMUSG00000040843	0.192465220297261	5.26536917251969	3.14303637789369	0.00430898406820005	0.0146646924521573	-3.1463278684039	Tiprl	4098
6451	ENSMUSG00000027620	0.192402467676132	8.80471653537413	2.3542588183505	0.0268223725739145	0.0637842371466054	-5.0763706052978	Rbm39	4099
4907	ENSMUSG00000032977	0.192247214013538	5.38615955238543	2.96348358221607	0.00663990179007622	0.0207600108545648	-3.58364099417027	Fam207a	4100
11798	ENSMUSG00000066057	0.191776494276872	1.42455370277732	0.812782178036479	0.424104642137836	0.55150139173408	-6.04139352174163	Gm1976	4101
7374	ENSMUSG00000041765	0.19170044401758	6.08267739868881	2.01872330653383	0.0544923174290934	0.113374170599017	-5.61785328245506	Ubac2	4102
8326	ENSMUSG00000025971	0.1916760681447	3.00837430306582	1.71639275265141	0.0986020006936292	0.181668835285872	-5.4383591293188	Maip1	4103
5587	ENSMUSG00000044148	0.191535342012901	6.12363495189036	2.67854893513475	0.0129525081462679	0.0355678145659643	-4.29920793827599	1810030O07Rik	4104
11598	ENSMUSG00000097383	0.191531018239227	2.51357607625939	0.861216700150589	0.397398440686898	0.525584131087754	-6.28113852486447	1500026H17Rik	4105
4519	ENSMUSG00000084786	0.191430120375286	6.06214306606704	3.13853017535509	0.00435640996639075	0.014789565582887	-3.25458469148257	Ubl5	4106
6196	ENSMUSG00000031357	0.191335156886117	4.73919817087595	2.44496118310963	0.021966855288481	0.0543924296055319	-4.58193461833694	Syap1	4107
8781	ENSMUSG00000024843	0.191135173036044	4.57899592512588	1.58672210086262	0.125290231613112	0.218904764082492	-6.01062576006498	Chka	4108
5715	ENSMUSG00000006057	0.191091758685507	5.47816138257093	2.629285181076	0.014501819659624	0.038930344220114	-4.33302127518076	Atp5g1	4109
4834	ENSMUSG00000022584	0.191064068768021	4.2640163504022	2.99509895945149	0.00615672326299505	0.019540018266626	-3.70426031627461	Ly6c2	4110
6031	ENSMUSG00000029066	0.190978113506307	4.4488708052191	2.5036068330208	0.0192737114616962	0.0490295608100387	-4.36885883775533	Mrpl20	4111
10334	ENSMUSG00000087368	0.190807854885676	2.7902419780367	1.17260912454439	0.25213290392033	0.374320012768115	-6.04373744707578	BC065397	4112
5088	ENSMUSG00000013997	0.190612317536186	5.14215448226939	2.88699310882016	0.00796283074323766	0.0240105639274277	-3.67197506224965	Nit1	4113
4050	ENSMUSG00000032011	0.190561274273383	9.74510889204733	3.38272339575206	0.00239237831576188	0.00906268348652315	-2.80042558103879	Thy1	4114
5839	ENSMUSG00000020733	0.190505502315987	7.37444100682895	2.58511512879709	0.0160367255062774	0.0421365717960794	-4.58106382589385	Slc9a3r1	4115
4511	ENSMUSG00000004677	0.190308377166534	8.27086164655552	3.14067785294689	0.00433374429764533	0.0147391498591165	-3.35726806014082	Myo9b	4116
6636	ENSMUSG00000025646	0.190120471094687	4.63940118656692	2.28632418314716	0.0310830932429026	0.0718620880850832	-4.81630081394056	Atrip	4117
6967	ENSMUSG00000055024	0.189961033838235	7.77048074895846	2.16394395619458	0.0403406365185029	0.0888339379168755	-5.43274175184106	Ep300	4118
11962	ENSMUSG00000042118	0.189945531430731	0.870915001551359	0.774228790760289	0.446140195941852	0.572202214189926	-5.91285618942209	Bhmt2	4119
10736	ENSMUSG00000078439	0.189928662943894	2.1995567622097	1.07049453728585	0.294741559151323	0.421192716141915	-6.14034439701024	Smim24	4120
6426	ENSMUSG00000028459	0.189871425299384	6.51039409100507	2.36115614126399	0.026421121922701	0.0630801202206782	-4.964859811719	Cd72	4121
10485	ENSMUSG00000047193	0.189840614680189	3.61969260524543	1.13306597200421	0.26806056853056	0.392235120877048	-6.41862020075171	Dync2h1	4122
12644	ENSMUSG00000033350	0.189771045186056	3.18568327401252	0.610767087843057	0.546930938327033	0.663636068950755	-6.68765975481302	Chst2	4123
5877	ENSMUSG00000030397	0.189753527473314	4.48688172116091	2.5680338269743	0.0166699448890639	0.043517150670073	-4.25523705865419	Mark4	4124
7096	ENSMUSG00000018923	0.189738171282293	4.68820074485227	2.1114679562029	0.0450212195640694	0.0973387190744015	-5.21323968312764	Med11	4125
4262	ENSMUSG00000014763	0.18950979298975	6.05112497699724	3.27726781947053	0.00310373052846813	0.0111725560224679	-2.92132074525038	Fam120b	4126
4868	ENSMUSG00000028854	0.189488619915248	6.21997243910137	2.97910825683705	0.00639675518267941	0.0201600283509999	-3.63010983780364	Slc9a1	4127
6320	ENSMUSG00000036632	0.189258952465029	4.82899411209059	2.39762888034106	0.0243893702052719	0.0592009065414368	-4.67340680352211	Alg5	4128
6425	ENSMUSG00000022359	0.189208052839982	4.65040062104762	2.36116594581934	0.0264205554812339	0.0630801202206782	-4.71125032178425	Wdyhv1	4129
9165	ENSMUSG00000039016	0.189185301282339	3.37346872099488	1.48291434475167	0.150739474144872	0.25233442578621	-5.89482549690936	Timm8b	4130
4933	ENSMUSG00000024644	0.188956539445337	6.53648611865373	2.95300175220815	0.00680792978985386	0.0211731722756817	-3.71312566518916	Cndp2	4131
10642	ENSMUSG00000026429	0.188762327148642	2.04996802742254	1.09340007391101	0.284762660861162	0.410527038426231	-6.02857472998451	Ube2t	4132
3178	ENSMUSG00000040351	0.188698561002862	6.72358416932958	3.93658623718189	0.000592760782433663	0.00286159091381286	-1.38268109914499	Ankib1	4133
7017	ENSMUSG00000024955	0.188688997438616	4.93977994377893	2.14345438147003	0.0421135107370293	0.0920771671266216	-5.18609725978274	Esrra	4134
5889	ENSMUSG00000022568	0.188666942076987	6.34168073332055	2.56469227147492	0.0167965123938754	0.043758209058726	-4.54484971462124	Scrib	4135
6162	ENSMUSG00000060601	0.188634163772082	6.7690443538668	2.45784267262344	0.0213471093926741	0.0531495216329772	-4.80460261301796	Nr1h2	4136
8428	ENSMUSG00000026643	0.188611454519123	5.55624231292489	1.690672384804	0.103476240949179	0.188353671177847	-6.09582513650231	Nmt2	4137
5806	ENSMUSG00000037787	0.18858841928177	4.09604018066252	2.59656634684852	0.0156248556458416	0.0412877256835174	-4.08712545480613	Coa8	4138
9147	ENSMUSG00000033434	0.18858283262958	5.01357695721611	1.48670660627567	0.149741044301668	0.251156346526314	-6.25856970390272	Gtpbp6	4139
8193	ENSMUSG00000025869	0.188473965536243	4.57290270124579	1.75738703956797	0.0912359845467828	0.170846146090167	-5.78348457581459	Nop16	4140
5424	ENSMUSG00000022451	0.188393775798475	5.22869355012538	2.745519617452	0.0110942837922475	0.0313760893161867	-3.98199047211886	Twf1	4141
6220	ENSMUSG00000037750	0.188273197232761	4.20170095533753	2.43823063737328	0.0222972374336169	0.0549974624930147	-4.42330899642982	Fam222b	4142
8061	ENSMUSG00000023452	0.188021667024875	7.04723927885646	1.79820611067676	0.0843731961758864	0.160582257254739	-6.05440914586049	Pisd	4143
10436	ENSMUSG00000010607	0.187953399452308	2.49804631091968	1.14673097800447	0.262475295043553	0.385853345532938	-6.05239562935978	Pigyl	4144
6875	ENSMUSG00000063524	0.187750751011681	8.15067335321833	2.19928338507416	0.0374401102561689	0.0835499885891118	-5.38164173001777	Eno1	4145
8779	ENSMUSG00000019883	0.187743787958469	3.94841479874771	1.58753660509789	0.125105521090452	0.218627165545256	-5.89251712788115	Echdc1	4146
6216	ENSMUSG00000020390	0.187730354027529	6.20722599460906	2.43910607210408	0.022254007126864	0.0549261546557831	-4.81476524715939	Ube2b	4147
5394	ENSMUSG00000044199	0.187519745752676	7.50688391853404	2.75759128358541	0.0107872584785937	0.0306786992380931	-4.20859606545425	S1pr4	4148
7022	ENSMUSG00000028102	0.187455621378637	4.45868351029065	2.1420902481371	0.0422339913556617	0.0922748355708575	-5.07876357015867	Pex11b	4149
4950	ENSMUSG00000025521	0.187412101535553	4.4573632096662	2.94244107063408	0.00698131572442094	0.0216338485248542	-3.43066358640251	Tmem192	4150
4158	ENSMUSG00000038780	0.18734280819071	6.42874640324688	3.3366676734696	0.00268112340323592	0.00989268765090078	-2.80523090625448	Smurf1	4151
5312	ENSMUSG00000039810	0.187329990260916	4.92774769800015	2.79687758031511	0.00984263183260937	0.0284236360029019	-3.86332435799438	Zc3h10	4152
6658	ENSMUSG00000020448	0.18726096959774	4.54326480136852	2.2804689203182	0.0314777848116918	0.0725341205438532	-4.85919844672013	Rnf185	4153
9282	ENSMUSG00000081974	0.187249668864386	5.51241565267067	1.45567565472395	0.158070021276193	0.261270229090643	-6.37176166617697	Gm11960	4154
12067	ENSMUSG00000085072	0.187141681861055	1.89599012489255	0.749835244776476	0.460433670524345	0.585395986838858	-6.09272380301591	Ict1os	4155
5906	ENSMUSG00000009549	0.187117876110433	5.51696515429897	2.55757911741045	0.0170689217652029	0.0443398912498718	-4.49441703974705	Srp14	4156
4410	ENSMUSG00000027605	0.187115338394463	5.6172345063048	3.19786218309947	0.0037703191635044	0.0131166069402459	-3.14312049742311	Acss2	4157
6275	ENSMUSG00000002658	0.187080456128593	6.02061269159597	2.41412867116303	0.0235182785851664	0.0575007856659159	-4.82310066940482	Gtf2f1	4158
6495	ENSMUSG00000040111	0.186995745808229	7.76482730547761	2.33624198130579	0.0278969733248628	0.0658961300615928	-5.0896699169412	Gramd1b	4159
10021	ENSMUSG00000024426	0.186907665796534	3.19074271269493	1.25449642078729	0.221397966586416	0.338956950740324	-6.03881914980188	Atat1	4160
7679	ENSMUSG00000060121	0.186888761890672	3.9906366571676	1.91880176659777	0.0666311003481298	0.133123367826671	-5.32966158834548	Gemin2	4161
5097	ENSMUSG00000056941	0.186867655265875	5.60928088549211	2.88279171690891	0.00804231880269666	0.0242074269317191	-3.78452614303505	Commd7	4162
6728	ENSMUSG00000031767	0.186832995633543	3.21922781091498	2.25339934149053	0.033362420286858	0.0760770291380759	-4.55311477465061	Nudt7	4163
10698	ENSMUSG00000086061	0.186725571172675	2.71033039827508	1.07847577041219	0.291236605314486	0.417662366679272	-6.04789554978367	Gm13075	4164
12996	ENSMUSG00000031849	0.186691080347944	-0.677964270391676	0.527789827532988	0.602352688192826	0.711048819817943	-5.94028470774021	Comp	4165
5304	ENSMUSG00000041571	0.186680693942603	6.74377805179145	2.80000594096295	0.00977087070520635	0.0282625751054442	-4.09096792850191	Selenow	4166
5510	ENSMUSG00000009681	0.186637021434037	4.95244521401388	2.70426847394494	0.0122067166291048	0.0339882843055764	-4.10366351946501	Bcr	4167
7644	ENSMUSG00000018168	0.186635997126796	8.45071503266905	1.92987330936169	0.0651784475515469	0.130817339395059	-5.86804501764737	Ikzf3	4168
8694	ENSMUSG00000095105	0.186561093314806	3.95524482709102	1.61167151192682	0.119733782115616	0.211290048909337	-5.87773431625567	Edaradd	4169
8769	ENSMUSG00000036099	0.186309362899307	4.32948880274481	1.59159346265023	0.124188873791805	0.21727742065388	-5.90769845833317	Vezt	4170
5240	ENSMUSG00000023456	0.186215552334227	5.77842085027413	2.82374367650013	0.00924225251353277	0.0270597481518467	-3.94648888955448	Tpi1	4171
5267	ENSMUSG00000029713	0.186156002846689	7.75263324573981	2.81059715242275	0.00953157479554376	0.0277640821175683	-4.09880133736835	Gnb2	4172
6856	ENSMUSG00000049313	0.186108720586754	8.91579964947667	2.20678801589726	0.036848936519046	0.0824586324497087	-5.36671577290302	Sorl1	4173
11227	ENSMUSG00000086819	0.18609321947573	2.20195200852075	0.949928870895623	0.351347060434313	0.480125287359333	-6.11156166278538	Gm13613	4174
7708	ENSMUSG00000021728	0.185913381200345	7.4683472410057	1.91044582238208	0.0677461109317224	0.134841831073493	-5.88921241203215	Emb	4175
4799	ENSMUSG00000068739	0.185798557142022	7.00569500184066	3.01112096856833	0.00592486356090034	0.0189412912588733	-3.62886256184383	Sars	4176
7560	ENSMUSG00000003546	0.185782622577186	4.06368103405396	1.95806455692859	0.0616041075902589	0.125017224689121	-5.28565585606796	Klc4	4177
6944	ENSMUSG00000026511	0.185728913477726	5.60534937726428	2.17352399279714	0.0395349873680583	0.0873481820565598	-5.2866777490973	Srp9	4178
6144	ENSMUSG00000032280	0.185715257410999	7.9478117458181	2.46611645419672	0.0209576091130068	0.0523326235370687	-4.84217558733171	Tle3	4179
6467	ENSMUSG00000023068	0.185596864470107	6.08752658057173	2.34607748505056	0.0273055548799272	0.0647783861091454	-4.98223342781918	Nus1	4180
5285	ENSMUSG00000029623	0.185581699088814	5.7238797713717	2.8062464144285	0.00962919600659138	0.027952909202105	-3.9657303814449	Pdap1	4181
4338	ENSMUSG00000021428	0.18534513393601	5.61420440666124	3.23720248414583	0.00342442778596927	0.0121110122388982	-2.96127386044872	Riok1	4182
5126	ENSMUSG00000027284	0.18521412025145	5.77149381637986	2.87566966799673	0.00817878807024427	0.0244789244193694	-3.80853730992964	Cdan1	4183
7087	ENSMUSG00000041328	0.185183625486179	7.43068646814641	2.11355953727507	0.04482573067955	0.097039136459102	-5.51541802445219	Pcf11	4184
7129	ENSMUSG00000024091	0.18512098637331	5.61007503216044	2.10006294709135	0.0461006627768721	0.0992019821842911	-5.40430599472796	Vapa	4185
