Gene.Ensembl	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	rank
860	ENSMUSG00000030792	1.81173911242623	0.904972259616926	4.04678053425815	0.000500980162451543	0.00921745245403577	-0.0520352141239773	Dkkl1	37
121	ENSMUSG00000025161	1.79435573891041	6.34314708000878	6.17038912339391	2.70356244158175e-06	0.000353541062092132	4.54553711049976	Slc16a3	38
2391	ENSMUSG00000004988	1.79076449548093	-2.52489739126647	2.86407075961446	0.00877421595605075	0.0580654199383484	-2.53281826333114	Fxyd4	39
3270	ENSMUSG00000022218	1.77799676431681	1.53706626830083	2.49812910935029	0.0200784602264072	0.0971564147285751	-3.35073845635236	Tgm1	40
1357	ENSMUSG00000006649	1.77752862756973	-1.9942575633155	3.53399519852675	0.00177500985581072	0.0206862237865456	-1.3545204408388	Nphs1	41
333	ENSMUSG00000089844	1.77226155558958	3.51467311147461	4.98731094263914	4.81606298445111e-05	0.0022854645211626	1.97837846482969	A530032D15Rik	42
1693	ENSMUSG00000021782	1.77207404059474	0.164596222480755	3.28585424154294	0.00323918301517283	0.0302706749210111	-1.69741604405063	Dlg5	43
953	ENSMUSG00000032131	1.76038626280573	-2.4937892936631	3.93650082467975	0.000658747436324365	0.0109279694279014	-0.889228270379446	Abcg4	44
2020	ENSMUSG00000093484	1.75616114653525	-0.637957421839016	3.07845301853632	0.00531254620955685	0.041614068650405	-2.09245186609864	Gm20657	45
2899	ENSMUSG00000022425	1.75546576514387	-2.53807072847876	2.63191084603281	0.0149051736133759	0.0813459111002328	-2.9226399912631	Enpp2	46
2217	ENSMUSG00000044678	1.74904562918887	-0.129384898583967	2.9715918551965	0.00683135804933866	0.0487358534548733	-2.30804535108673	Ly6k	47
3548	ENSMUSG00000080981	1.74418848064952	-1.48241457040261	2.39474456473164	0.0251721870291016	0.112260291815523	-3.31536724451597	Gm12161	48
2379	ENSMUSG00000097799	1.74276791817553	-0.772009570574488	2.86990148999399	0.00865656876702984	0.0575758249687739	-2.48725443216539	NA	49
420	ENSMUSG00000014932	1.72867746379813	0.405819695090243	4.79079856549326	7.84651259974519e-05	0.00295608021108972	1.59906803138404	Yes1	50
67	ENSMUSG00000074075	1.72428438757032	-0.722932027527763	6.8028261014481	6.15400686890671e-07	0.000145335598039867	5.26437290747695	NA	51
472	ENSMUSG00000030747	1.71903706257277	3.47295382150359	4.68153897093172	0.000102993600663785	0.00345268589682855	1.10095133700589	Dgat2	52
1839	ENSMUSG00000085105	1.71406439713362	-0.140526407726694	3.19286108434288	0.00404779254918628	0.0348010066737515	-1.86425112747071	Gm12758	53
176	ENSMUSG00000006356	1.70924182307597	2.29293858548401	5.72950743356375	7.79214710328749e-06	0.000700540588723397	3.78907925030627	Crip2	54
819	ENSMUSG00000027737	1.70805720984945	3.75526081035378	4.1002445549211	0.000438614385670763	0.00847398708726311	-0.27585374595234	Slc7a11	55
768	ENSMUSG00000029657	1.69847733681708	5.93019918413829	4.16729548509273	0.000371195309345157	0.00764768669240679	-0.34565508238073	Hsph1	56
