"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000053560",1.28363580793522,7.00922451377368,9.88989439348156,2.59395712089297e-11,1.10588415104875e-08,15.7271645946297
"ENSMUSG00000056749",1.52394426370065,3.12436296898837,9.88664255986391,2.61500153948629e-11,1.10588415104875e-08,15.8162925971537
"ENSMUSG00000038418",1.69151453129635,7.09589115897669,9.82676638885574,3.03524405798884e-11,1.25229728012047e-08,15.576530973515
"ENSMUSG00000073485",-1.63929640860306,1.01852263973858,-9.74180061235732,3.75305735681177e-11,1.51158852971019e-08,15.2929179172986
"ENSMUSG00000046351",-0.847014456103115,4.60140250628679,-9.65726737343948,4.63997046725401e-11,1.82534280055974e-08,15.1756565421208
"ENSMUSG00000078899",-0.890866751434324,5.92095319954845,-9.63960189194614,4.85087017709211e-11,1.86493908899296e-08,15.0938417310884
"ENSMUSG00000032547",2.07818336496169,3.48051736449736,9.62977853933378,4.97235443474669e-11,1.86916328040389e-08,15.1273680845781
"ENSMUSG00000022668",-0.712906837087602,3.96632644855192,-9.55958809439267,5.93580349481914e-11,2.18282721561653e-08,14.9843129137722
"ENSMUSG00000055170",2.23845058399088,2.42530799201233,9.52948901820539,6.40544417845303e-11,2.28543781050927e-08,14.7224289785817
"ENSMUSG00000089726",-1.57494765506131,3.61328322549791,-9.52461154700659,6.485044626652e-11,2.28543781050927e-08,14.9249592346626
"ENSMUSG00000072653",-1.06282924101972,3.66022004202226,-9.51218127782428,6.69250294553484e-11,2.31041591482995e-08,14.8933860172037
"ENSMUSG00000097290",-0.814818575486057,4.46721352199629,-9.47942824848589,7.27218866858675e-11,2.46032687035627e-08,14.7611336024772
"ENSMUSG00000027122",-0.870188638464313,4.37732746476834,-9.41109546247307,8.65224072702577e-11,2.86982949290918e-08,14.5861747208159
"ENSMUSG00000028248",-0.763972948829575,7.77518468944834,-9.32104162471571,1.0888947597083e-10,3.54225841446645e-08,14.3039091659572
"ENSMUSG00000058427",6.06441657476697,-0.00235385278635498,9.25808189235695,1.27959859913286e-10,4.08409243451537e-08,11.1418638105707
"ENSMUSG00000095351",3.6762131915421,4.69900931959278,9.14702833572595,1.70313797553926e-10,5.29904692893195e-08,13.9560479846002
"ENSMUSG00000071456",-1.34361597239323,3.23980135629226,-9.14255825739995,1.72291074184948e-10,5.29904692893195e-08,13.9624782689361
"ENSMUSG00000021120",-0.967541168434034,3.49042496058318,-9.09393783817462,1.95371461002595e-10,5.90161363271409e-08,13.8310458512755
